text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
#ISupportCAA We should maintain peace and people must know whatCAA says and what is written in that as you all know… https://t.co/dGRnybpTGa,2019-12-19 14:59:54,,en,,,53,6,"INDIAN🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
A Guitarist,An Army Fan","Lucknow, India",1131982355617312768,2019-05-24 17:56:39,FALSE,FALSE,,0,2,FALSE,,10,FALSE,Rishabh Singh,,HumRishabhSingh,FALSE,0,http://pbs.twimg.com/profile_images/1192456112236187648/stGgrnbk_normal.jpg,,1207676937482711040,0,FALSE,Twitter for Android,FALSE,0
"#CAASupport
This is @ndtv for you, informing people how to communicate in internet shutdown during riots.… https://t.co/kXfBOWp1PT",2019-12-19 14:59:55,,en,,,2833,162,Proud Hindu Nationalist.,Pune,618417579,2012-06-25 18:48:26,FALSE,FALSE,http://avinashnagthane.blogspot.com,1,64,FALSE,,37,TRUE,Avinash Nagthane,,AvinashNagthane,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1107172052744572929/CN4XXxvX_normal.jpg,,1207676941395988482,0,FALSE,Twitter for iPhone,FALSE,0
"@manakgupta @news24tvchannel ज्ञान के अभाव के चलते #CAA_NRC  का विरोध हो रहा है...
मितरो ज्ञान राशन की दुकान पर न… https://t.co/mRT6TCqlTE",2019-12-19 14:59:56,,hi,,,60543,16652,"सभी का खून का कतरा शामिल है, यहाँ की मिट्टी मे बस गाँधी नेहरू का बाप का, हिंदुस्तान थोड़ी है 
                                             #राधेश्याम #सियाराम","दिल्ली Bihar, India",226556702,2010-12-14 13:32:45,FALSE,FALSE,,2,294,FALSE,,884,TRUE,🇮🇳उज्जवल कुमार सिंह🇮🇳,,ujjwalnetaji,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1191181115953803264/-kjsU_c1_normal.jpg,,1207676946181701638,0,FALSE,Twitter for Android,FALSE,0
"शक्ल देखी इसकी
जैसे नींबू निचोड़ कर नाली में  फेंका हो।
#IStandWithPayalRohatgi 
#ISupportCAB 
#ISupportNRC… https://t.co/BflwSwTAYv",2019-12-19 14:59:56,,hi,"Place(full_name='Jodhpur, India', id='4093957f0fab11d6', url='https://api.twitter.com/1.1/geo/id/4093957f0fab11d6.json', _api=None, country_code='IN', place_type='city', country='India', name='Jodhpur', bounding_box=BoundingBox(type='Polygon', coordinates=[[[72.610097, 25.852856], [72.610097, 26.49437], [73.452475, 26.49437], [73.452475, 25.852856]]], _api=None), attributes={})",,35582,6904,"मुझे ब्लॉक कर दिया है जो खुद को इतना सच मानते है अरविन्द केजरीवाल,अल्का लाम्बा, संजय निरुपम और जिग्नेश मेवानी","Jodhpur, India",307416044,2011-05-29 16:03:19,FALSE,FALSE,,3,381,FALSE,,291,FALSE,jitendra harsh,,jitendraharsh,TRUE,EBEBEB,http://pbs.twimg.com/profile_images/1207146269145214977/9GwzP1Us_normal.jpg,,1207676948291489793,0,FALSE,Twitter for Android,FALSE,0
"Jantar Mantar, Delhi. #IndiaAgainstCAA https://t.co/MjYEC4h63f

#CAASupport",2019-12-19 14:59:57,,pt,,,2245,4318,അതെ ചെറുത്തു നിൽപ്പ് സാധ്യമാണ്,,56758804,2009-07-14 17:37:24,FALSE,FALSE,,0,113,FALSE,,1355,FALSE,antokannan,,antokannankt,TRUE,EDECE9,http://pbs.twimg.com/profile_images/1177124464267448321/QkCf5gI9_normal.jpg,,1207676951772762112,0,FALSE,Twitter for Android,FALSE,0
"We still have fencesitters.There are many who've come halfway but not quite there. I'd urge them to read,talk &amp; und… https://t.co/TZWXbl3NHA",2019-12-19 14:59:57,,en,,,9376,9607,"Journalism post-graduate, AJK MCRC, Jamia. News grazer. Roger Federer believer.",,268686359,2011-03-19 7:57:01,FALSE,FALSE,,16,1660,FALSE,,491,FALSE,Zoya Rasul,,zoyarasul,TRUE,131516,http://pbs.twimg.com/profile_images/1143170191402196992/OFavVrC0_normal.jpg,,1207676953182048258,0,FALSE,Twitter for Android,FALSE,0
"दंगाईयों , देशद्रोहीयों , दलले ,ओर जो भी देश के ख़िलाफ़ है उन सबको हम अपणे घंटे पर समझते है दुबारा फिर घंटे पर… https://t.co/fb7RR3H3Sg",2019-12-19 14:59:58,,hi,,,51788,13516,ऊत बटेऊ) मोदी देशी पपू परदेशी,,1092062625670803458,2019-02-03 14:09:54,FALSE,FALSE,,1,2540,FALSE,,2841,TRUE,राजकुमार,,Rajkuma80721356,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1159084346520870912/R3u574I__normal.jpg,,1207676954452922371,0,FALSE,Twitter for iPhone,FALSE,0
"Not awful but happy visual. Must have happened long back 

#CAASupport",2019-12-19 14:59:58,,en,,,10459,42727,காவிக்கவியின் அரசியல் பதிவுகள்..,பிட்டுக்கு சிவன் சுமந்த மண்,2382134646,2014-03-10 13:21:45,FALSE,FALSE,,7,1129,FALSE,,98,TRUE,காவிக்கவி அகத்தியன்,,Vaakpathi,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1172424201849847809/1X1Z8XE8_normal.jpg,,1207676955174297601,0,FALSE,Twitter for Android,FALSE,0
"@Ashisho19062766 @narendramodi सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:59:58,,hi,,,2712,778,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207676957665714176,0,FALSE,Twitter for Android,FALSE,0
"போராட்டத்தின் எதிரொளி -டெல்லியில் செல்போன் மற்றும் இணைய சேவை முடங்கியது…! 

https://t.co/JwrzHg0SUA @cinemamedai… https://t.co/xkI3riMMUR",2019-12-19 15:00:00,,ta,,,5,635,Cinema News Company,chennai,1072075953445068801,2018-12-10 10:30:00,FALSE,FALSE,http://www.cinemamedai.com,0,2,FALSE,,24,TRUE,Cinemamedai,,cinemamedai,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1200393182464200704/jE-bVJ8R_normal.png,,1207676966335172610,0,FALSE,Twitter Web App,FALSE,0
"🐕 की दुम सीधी होगी भला 😷😷😷
#CAASupport 
https://t.co/zG1F1CIZGT",2019-12-19 15:00:01,,hi,,,6897,178221,"I'm 99% of all matter,Still being searched by Everyone! Try D other Corner Likes 4 Me!",In The Dark,4209702433,2015-11-12 6:38:25,FALSE,FALSE,,61,4352,FALSE,,1083,TRUE,DARK MATTER SAVARKAR 🇮🇳,,DARKMATTER1008,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1124891028840796161/_0v5X7ZL_normal.jpg,,1207676968885522433,0,FALSE,Twitter for Android,FALSE,0
Should hv done your homework before venturing..your knowledge was as fake as the cropped up fake map of your earlie… https://t.co/z1zir1cNa0,2019-12-19 15:00:02,,en,,,34323,25362,"I make stories😉||Banker||Analytics Specialist|| Ex-Mckinsey||Views personal||Terror-mongers, Abusers will be blocked||Love laughing n making ppl smile😊😀","मुंबई, भारत",2502127908,2014-05-17 17:48:46,FALSE,FALSE,,10,1100,FALSE,,259,FALSE,Storyteller,,Shilpzzm,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1165153372040617984/DBPQFL-k_normal.jpg,,1207676974430400514,0,FALSE,Twitter for Android,FALSE,0
"@AzmiShabana क्यूँ डरा रही हो बानो.. चिल्लर लो और आगे बढ़ो.

और हाँ, वंदे मातरम 🇮🇳 🙏

@Javedakhtarjadu… https://t.co/PggOXp8MvY",2019-12-19 15:00:05,,hi,,,341,705,"🇮🇳हिन्दी, हिन्दू, हिंदुस्तान 🇮🇳
🇮🇳 वंदे मातरम 🇮🇳",,71662770,2009-09-04 22:53:55,FALSE,FALSE,,1,49,FALSE,,258,TRUE,आलोक भारती,,alok_bharti,TRUE,C0DEED,http://pbs.twimg.com/profile_images/785580950671556608/gTa8x6u6_normal.jpg,,1207676983724978176,0,FALSE,Twitter for Android,FALSE,0
For 1st time in history of India there are protests aganist implementation of electoral promise. Protests are by th… https://t.co/n6eMQS6hLe,2019-12-19 15:00:06,,en,,,2485,2585,,,1138344889379315712,2019-06-11 7:19:05,FALSE,FALSE,,0,31,FALSE,,424,FALSE,India Forever,,_IndiaForever,FALSE,0,http://pbs.twimg.com/profile_images/1138757753797668864/cBmWSJGN_normal.png,,1207676987839590400,0,FALSE,Twitter for Android,FALSE,0
Right now the way riots are happening in the name of protest. @narendramodi ji &amp; @AmitShah ji are required to hold… https://t.co/3w7p1nQch6,2019-12-19 15:00:06,,en,,,9400,823,"▪️Heart belongs to Gujarat❤️
▪️Soul to India🇮🇳
▪️Engineer💡🎓
▪️Interested in Politics & Sports
▪️Supports @narendramodi✌️","Gujarat, India",3282090426,2015-07-17 6:16:12,FALSE,FALSE,,2,6269,FALSE,,6206,FALSE,Pratik Modi,,prkmodi,TRUE,0,http://pbs.twimg.com/profile_images/1202540224154226691/lwJ_Q236_normal.jpg,,1207676991140433920,0,FALSE,Twitter for Android,FALSE,0
"#CAASupport Rationcard,passport  DL, housingsubsidy,housing loan, freeeducation,freehealthcare, aadhar,votingrights… https://t.co/CVeECWio4Z",2019-12-19 15:00:08,,en,,,46,3081,,,3181725000,2015-05-01 13:44:47,FALSE,FALSE,,2,12,FALSE,,17,TRUE,Ramesh,,ramesh3325,FALSE,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207676996916002824,0,FALSE,Twitter Web App,FALSE,0
"Salute to the police officer 🙏
#CAASupport",2019-12-19 15:00:08,,en,,,17650,3654,Bharat humko jaan se pyara hai 🇮🇳,India,1097708820510400512,2019-02-19 4:05:52,FALSE,FALSE,,1,685,FALSE,,696,TRUE,Supriya Tripathi 🇮🇳,,saurabh_supriya,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1206150686506749952/ZuyclnXI_normal.jpg,,1207676997834563584,0,FALSE,Twitter for Android,FALSE,0
@TajinderBagga @narendramodi देशद्रोही दंगाइयों को प्रदर्शनकारी कहना यह भी एक खतरनाक गुनाह है ये पाप भारतीय मीडिया… https://t.co/zaWahKFjyJ,2019-12-19 15:00:08,,hi,,,6533,24951,"A Motivational speaker, Devotional singer, philosopher, I am in traveling, anchoring, photography, writing,Spreading spirituality & culture.","New Delhi, India",470812688,2012-01-22 5:28:51,FALSE,FALSE,https://www.youtube.com/user/vipulgargyuvaa?sub_confirmation=1,0,2106,FALSE,,1217,FALSE,Vipul Garg Yuva,,vipulgargyuva,TRUE,0,http://pbs.twimg.com/profile_images/1144163427457175553/A1zp39uO_normal.jpg,,1207676998342135808,0,FALSE,Twitter for Android,FALSE,0
"@DWIJMUKESH सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 15:00:10,,hi,,,2713,779,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207677005510201350,0,FALSE,Twitter for Android,FALSE,0
"पहले लोगों की जमीन हडपते है.... फिर उन्हें कुछ पैसे देकर पत्थरबाजी और आगजली करवाते हैं.... 
#ISupportDelhiPolice… https://t.co/Udqlld1Izq",2019-12-19 15:00:11,,hi,,,6672,195710,"Engineer' मैं कभी-कभी लिखता हूँ,जब भी लिखता हूँ, हालात ख़यालात और जज़्बात लिखता हूँ.जय हिन्दुत्व (HP-12)",तन्हाईयों के शहर में,804405924458885120,2016-12-01 19:24:52,FALSE,FALSE,http://trendmakergroup.com,19,6210,FALSE,,108,FALSE,#ऐ_अजनबी (tmg),,pkthakur0007,TRUE,0,http://pbs.twimg.com/profile_images/1166397994133946369/dnQEL0Jk_normal.jpg,,1207677012028121093,0,FALSE,Twitter for Android,FALSE,0
@ArvindKejriwal delhi m bhi aisa rule implement hona chaiye.. @LtGovDelhi @CPDelhi #ISupportCAA,2019-12-19 15:00:12,,ca,,,116,28,M naam se nhi kam se phechana jaunga,Nangloi Ahir,950609159476539393,2018-01-09 6:04:19,FALSE,FALSE,,0,14,FALSE,,185,TRUE,Pawan yadav,,P_rao_sahab,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206997066557210625/guYEKor3_normal.jpg,,1207677013961723904,0,FALSE,Twitter for Android,FALSE,0
@kavita_krishnan #CAASupport #IndiaWithCAB #IndiaSupportCAA #IslamSeAzaadi,2019-12-19 15:00:13,,und,,,0,14,,,1207622816444477441,2019-12-19 11:24:59,FALSE,FALSE,,0,0,FALSE,,5,TRUE,Yajnesh,,Yajnesh48847178,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207677018114002946,0,FALSE,Twitter for Android,FALSE,0
Massive respect to this officer!,2019-12-19 15:00:13,,en,,,3200,639,,,392516827,2011-10-17 4:56:09,FALSE,FALSE,,1,33,FALSE,,135,FALSE,Ranjith Narayanan,,PrinceVegeta92,FALSE,1A1B1F,http://pbs.twimg.com/profile_images/3396958774/f193b22edfaac3ab8cf89d5e499441c1_normal.jpeg,,1207677018919321607,0,FALSE,Twitter for iPhone,FALSE,0
@INCIndia #CAASupport #IndiaWithCAB #IndiaSupportCAA #IslamSeAzaadi,2019-12-19 15:00:13,,und,,,0,15,,,1207622816444477441,2019-12-19 11:24:59,FALSE,FALSE,,0,0,FALSE,,5,TRUE,Yajnesh,,Yajnesh48847178,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207677019389079562,0,FALSE,Twitter for Android,FALSE,0
@CMOhryShadow Eska  treatment karvs de. U than pakdeny gaya tha. Eska kam padna naki paise lekar pathar marna .to l… https://t.co/UpyEbLJEtC,2019-12-19 15:00:13,,hi,,,684,989,"अखण्ड भारत --इंकलाब जिंदाबाद 
सत्यमेव जयते","न्यू कॉलोनी, Jaipur",1011899007659061248,2018-06-27 9:08:18,FALSE,FALSE,,0,19,FALSE,,47,TRUE,Satyapal,,SatyapalKundu,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1181571245306994689/litlHT1g_normal.jpg,,1207677019988877312,0,FALSE,Twitter for Android,FALSE,0
"Army ko bulawo , police walose nahi hoga kuch #CAASupport",2019-12-19 15:00:15,,hi,,,2,116,रईस बाबा,,1154603240475877377,2019-07-26 4:03:58,FALSE,FALSE,,0,0,FALSE,,12,TRUE,baba,,theraeesbaba,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1154626923194023936/17vIU_Rq_normal.jpg,,1207677027639271428,0,FALSE,Twitter for Android,FALSE,0
इस भड़वे @kanhaiyakumar को मीडिया में इतना बड़ा बना दिया है कि जिसका कोई हद नही । वैसे याद है वो दिन जब वकीलों ने इ… https://t.co/Ml0HZ7q6A7,2019-12-19 15:00:16,,hi,,,2,1990,,भारत,3571109413,2015-09-15 11:48:03,FALSE,FALSE,,0,15,FALSE,,2,FALSE,Samvid Ummat,,samvidummat,FALSE,0,http://pbs.twimg.com/profile_images/1196729293918703616/x5GLfth1_normal.jpg,,1207677031607087107,0,FALSE,Twitter Web App,FALSE,0
I support this act #CAASupport,2019-12-19 15:00:18,,en,,,1847,1100,,,1199969206244007936,2019-11-28 8:32:26,FALSE,FALSE,,0,14,FALSE,,1,TRUE,Arjun,,Arjun58595639,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1201786030040334336/KvZm3zQG_normal.jpg,,1207677038330601475,0,FALSE,Twitter Web App,FALSE,0
"छोटे जावेद अख्तर को मालूम ही नहीं है कि सिटिजन अमेंडमेंट बिल है क्या? 
 #CAASupport https://t.co/x861EG4sYm",2019-12-19 15:00:18,,hi,,,5851,8142,"JNU के पढ़े लिखे ग़द्दारों से मेरे देश के कम पढ़े लिखे ट्रक ड्राइवर लाख गुना अच्छे होते हैं जो अपने ट्रक पर लिखते है  ""मेरा भारत महान"" !!!🇮🇳",,2846931846,2014-10-08 9:49:04,FALSE,FALSE,,1,153,FALSE,,1044,FALSE,🤘बाबा black SHEEP😜...✌️,,babasehgul,FALSE,0,http://pbs.twimg.com/profile_images/1130474344897843201/MDlfCBUF_normal.jpg,,1207677039475666946,0,FALSE,Twitter Web App,FALSE,0
"#ISupportCAA 
#ISupportNRC
#CAASupport",2019-12-19 15:00:19,,und,,,296,258,you don't know 😉,,1142034109889302528,2019-06-21 11:38:44,FALSE,FALSE,,0,3,FALSE,,90,TRUE,Rang,,Ladodarang,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1142034576983785477/vCcH6eJl_normal.jpg,,1207677044282286080,0,FALSE,Twitter for Android,FALSE,0
"@AnupamKS286 सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 15:00:19,,hi,,,2714,780,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207677044504567810,0,FALSE,Twitter for Android,FALSE,0
"Very few, very very few, but still they r out there.. And they love india",2019-12-19 15:00:20,,en,,,47,718,An awakened soul who realized awakening is a myth.,,1114406656656408581,2019-04-06 5:57:06,FALSE,FALSE,,0,7,FALSE,,108,TRUE,Spiritual Professor,,SpiritualProfe1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1114423256709259264/ffq6cCMT_normal.jpg,,1207677048199757826,0,FALSE,Twitter for Android,FALSE,0
