,text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,tokenized_text,token_texts,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_mentions,no_of_urls,cleaned_text,no_of_colon_marks,no_of_words
1189,"@HMOIndia we can understand you are giving long rope to these..let's make sure we tighten the noose as well.
All th… https://t.co/z2U7nBlE7e",19-12-2019 14:59,,en,,,34505,63152,"भारतवासी,हिंदू,देशभक्त। देश व धर्म सर्वप्रथम ।Followed by @piyushgoyaloffc","इंद्र्प्रस्थ,भारतवर्ष",2262465697,26-12-2013 07:06,FALSE,FALSE,,14,526,FALSE,,1025,TRUE,संदीप बैंसला,,SbBansal86,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1206932668635582464/WHYHaGgm_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@HMOIndia', 'we', 'can', 'understand', 'you', 'are', 'giving', 'long', 'rope', 'to', 'these', '.', '.', ""let's"", 'make', 'sure', 'we', 'tighten', 'the', 'noose', 'as', 'well', '.', 'All', 'th', '…', 'https://t.co/z2U7nBlE7e']","['@HMOIndia', 'understand', 'giving', 'long', 'rope', '.', '.', ""let's"", 'make', 'sure', 'tighten', 'noose', 'well', '.', 'th', '…', 'https://t.co/z2U7nBlE7e']",0,0,0,1,1," we can understand you are giving long rope to theselet's make sure we tighten the noose as well
All th… ",0,21
1190,लखनऊ में जो हुआ वह बहुत ही निंदनीय है सरकार को पता था कि 19 दिसंबर को यह होना है फिर भी सरकार ने कोई उचित कदम नहीं… https://t.co/hHTg5XCAqm,19-12-2019 14:59,,hi,,,269,295,"~Half Robinhood~

If you always do what you’ve always done, you’ll always get what you’ve always got.","Lucknow, India",9.22E+17,23-10-2017 03:33,FALSE,FALSE,,0,42,FALSE,,178,TRUE,Chandra Prakash,,Chandra955454,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1101164571031613440/QUmNdMCp_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['लखनऊ', 'म', 'े', 'ं', 'ज', 'ो', 'ह', 'ु', 'आ', 'वह', 'बह', 'ु', 'त', 'ह', 'ी', 'न', 'ि', 'ं', 'दन', 'ी', 'य', 'ह', 'ै', 'सरक', 'ा', 'र', 'क', 'ो', 'पत', 'ा', 'थ', 'ा', 'क', 'ि', '19', 'द', 'ि', 'स', 'ं', 'बर', 'क', 'ो', 'यह', 'ह', 'ो', 'न', 'ा', 'ह', 'ै', 'फ', 'ि', 'र', 'भ', 'ी', 'सरक', 'ा', 'र', 'न', 'े', 'क', 'ो', 'ई', 'उच', 'ि', 'त', 'कदम', 'नह', 'ी', 'ं', '…', 'https://t.co/hHTg5XCAqm']","['लखनऊ', 'म', 'े', 'ं', 'ज', 'ो', 'ह', 'ु', 'आ', 'वह', 'बह', 'ु', 'त', 'ह', 'ी', 'न', 'ि', 'ं', 'दन', 'ी', 'य', 'ह', 'ै', 'सरक', 'ा', 'र', 'क', 'ो', 'पत', 'ा', 'थ', 'ा', 'क', 'ि', '19', 'द', 'ि', 'स', 'ं', 'बर', 'क', 'ो', 'यह', 'ह', 'ो', 'न', 'ा', 'ह', 'ै', 'फ', 'ि', 'र', 'भ', 'ी', 'सरक', 'ा', 'र', 'न', 'े', 'क', 'ो', 'ई', 'उच', 'ि', 'त', 'कदम', 'नह', 'ी', 'ं', '…', 'https://t.co/hHTg5XCAqm']",0,0,0,0,1,लखनऊ में जो हुआ वह बहुत ही निंदनीय है सरकार को पता था कि 19 दिसंबर को यह होना है फिर भी सरकार ने कोई उचित कदम नहीं… ,0,40
1191,कुछ प्याज के भूखे ~ कुछ प्राण के ~ कुछ पुरे हिंदुस्तान के दिक्कत ये की सारे जाहिल जेहादी गांधीवादी है🤔औऱ सोया हिन्… https://t.co/xaUgilngz4,19-12-2019 14:59,,hi,,,15038,2974,,"Palwal, India",1346392507,12-04-2013 09:11,FALSE,FALSE,,1,341,FALSE,,1682,TRUE,वशिष्ठ प्रभु,,prabhuvashist1,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1206920876681302016/gKUsvBPs_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['क', 'ु', 'छ', 'प', '्', 'य', 'ा', 'ज', 'क', 'े', 'भ', 'ू', 'ख', 'े', '~', 'क', 'ु', 'छ', 'प', '्', 'र', 'ा', 'ण', 'क', 'े', '~', 'क', 'ु', 'छ', 'प', 'ु', 'र', 'े', 'ह', 'ि', 'ं', 'द', 'ु', 'स', '्', 'त', 'ा', 'न', 'क', 'े', 'द', 'ि', 'क', '्', 'कत', 'य', 'े', 'क', 'ी', 'स', 'ा', 'र', 'े', 'ज', 'ा', 'ह', 'ि', 'ल', 'ज', 'े', 'ह', 'ा', 'द', 'ी', 'ग', 'ा', 'ं', 'ध', 'ी', 'व', 'ा', 'द', 'ी', 'ह', 'ै', '🤔', 'औऱ', 'स', 'ो', 'य', 'ा', 'ह', 'ि', 'न', '्', '…', 'https://t.co/xaUgilngz4']","['क', 'ु', 'छ', 'प', '्', 'य', 'ा', 'ज', 'क', 'े', 'भ', 'ू', 'ख', 'े', '~', 'क', 'ु', 'छ', 'प', '्', 'र', 'ा', 'ण', 'क', 'े', '~', 'क', 'ु', 'छ', 'प', 'ु', 'र', 'े', 'ह', 'ि', 'ं', 'द', 'ु', 'स', '्', 'त', 'ा', 'न', 'क', 'े', 'द', 'ि', 'क', '्', 'कत', 'य', 'े', 'क', 'ी', 'स', 'ा', 'र', 'े', 'ज', 'ा', 'ह', 'ि', 'ल', 'ज', 'े', 'ह', 'ा', 'द', 'ी', 'ग', 'ा', 'ं', 'ध', 'ी', 'व', 'ा', 'द', 'ी', 'ह', 'ै', '🤔', 'औऱ', 'स', 'ो', 'य', 'ा', 'ह', 'ि', 'न', '्', '…', 'https://t.co/xaUgilngz4']",0,0,0,0,1,कुछ प्याज के भूखे ~ कुछ प्राण के ~ कुछ पुरे हिंदुस्तान के दिक्कत ये की सारे जाहिल जेहादी गांधीवादी है🤔औऱ सोया हिन्… ,0,47
1192,"சங்கிகள் முழுக்க எச்சை பொறுக்கிகள்...

அவர்கள் பரப்புவதை நம்புபவர்கள் மூடர்கள்.
#CAASupport https://t.co/0xAmpwelHn",19-12-2019 14:59,,ta,,,5707,3639,உனக்கான  அடையாளம்  தனிமையில்  வீழ்ந்து  கிடப்பதல்ல தனியாக நின்று  போராடி  ஜெயிப்பதுவே ..,,1.12E+18,16-04-2019 15:27,FALSE,FALSE,,0,1583,FALSE,,304,TRUE,sivagsk,,realtechsiva,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1192117924674228224/qnabo4J3_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['சங', '்', 'க', 'ி', 'கள', '்', 'ம', 'ு', 'ழ', 'ு', 'க', '்', 'க', 'எச', '்', 'ச', 'ை', 'ப', 'ொ', 'ற', 'ு', 'க', '்', 'க', 'ி', 'கள', '்', '.', '.', '.', 'அவர', '்', 'கள', '்', 'பரப', '்', 'ப', 'ு', 'வத', 'ை', 'நம', '்', 'ப', 'ு', 'பவர', '்', 'கள', '்', 'ம', 'ூ', 'டர', '்', 'கள', '்', '.', '#CAASupport', 'https://t.co/0xAmpwelHn']","['சங', '்', 'க', 'ி', 'கள', '்', 'ம', 'ு', 'ழ', 'ு', 'க', '்', 'க', 'எச', '்', 'ச', 'ை', 'ப', 'ொ', 'ற', 'ு', 'க', '்', 'க', 'ி', 'கள', '்', '.', '.', '.', 'அவர', '்', 'கள', '்', 'பரப', '்', 'ப', 'ு', 'வத', 'ை', 'நம', '்', 'ப', 'ு', 'பவர', '்', 'கள', '்', 'ம', 'ூ', 'டர', '்', 'கள', '்', '.', '#CAASupport', 'https://t.co/0xAmpwelHn']",0,0,1,0,1,"சங்கிகள் முழுக்க எச்சை பொறுக்கிகள்

அவர்கள் பரப்புவதை நம்புபவர்கள் மூடர்கள்
CAASupport ",0,27
1193,"कितनी कब्र खुदवाने का order दीया गफुर..
अब तक 220 जहन्नुम में पहुँच गये है..
 #CAASupport 
जयहिंद 🇮🇳 #LOC… https://t.co/pgaIvPfPoC",19-12-2019 14:59,,hi,,,35016,17555,"જય જય ગરવી ગુજરાત... वंदे मातरम,","अहमदाबाद, गुजरात",745235893,08-08-2012 13:50,FALSE,FALSE,http://jigneshmehta.wordpress.com,6,781,FALSE,,87,FALSE,Jignesh Mehta 🇮🇳,,_JigneshMehta,TRUE,642D8B,http://pbs.twimg.com/profile_images/1184037700325666816/qh6VlxXZ_normal.jpg,,1.21E+18,0,FALSE,Twitter for iPhone,FALSE,0,"['क', 'ि', 'तन', 'ी', 'कब', '्', 'र', 'ख', 'ु', 'दव', 'ा', 'न', 'े', 'क', 'ा', 'order', 'द', 'ी', 'य', 'ा', 'गफ', 'ु', 'र', '.', '.', 'अब', 'तक', '220', 'जहन', '्', 'न', 'ु', 'म', 'म', 'े', 'ं', 'पह', 'ु', 'ँ', 'च', 'गय', 'े', 'ह', 'ै', '.', '.', '#CAASupport', 'जयह', 'ि', 'ं', 'द', '🇮', '🇳', '#LOC', '…', 'https://t.co/pgaIvPfPoC']","['क', 'ि', 'तन', 'ी', 'कब', '्', 'र', 'ख', 'ु', 'दव', 'ा', 'न', 'े', 'क', 'ा', 'order', 'द', 'ी', 'य', 'ा', 'गफ', 'ु', 'र', '.', '.', 'अब', 'तक', '220', 'जहन', '्', 'न', 'ु', 'म', 'म', 'े', 'ं', 'पह', 'ु', 'ँ', 'च', 'गय', 'े', 'ह', 'ै', '.', '.', '#CAASupport', 'जयह', 'ि', 'ं', 'द', '🇮', '🇳', '#LOC', '…', 'https://t.co/pgaIvPfPoC']",0,0,2,0,1,"कितनी कब्र खुदवाने का order दीया गफुर
अब तक 220 जहन्नुम में पहुँच गये है
 CAASupport 
जयहिंद 🇮🇳 LOC… ",0,28
1194,मुलायम सिंह यादव अखिलेश यादव और मायावती आप सभी के बढ़ाई हुए मुसलमान आज पूरे देश को जला रहे हैं क्या इसमें आपके भाई… https://t.co/Q8foKmi2zl,19-12-2019 14:59,,hi,,,106,3,Raj Lakshmi Sari and Suit Collection,,1.15E+18,18-07-2019 10:16,FALSE,FALSE,,0,0,FALSE,,50,TRUE,Vinay Kumar,,VinayKu52571971,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1151798202238062592/N2E8AOes_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['म', 'ु', 'ल', 'ा', 'यम', 'स', 'ि', 'ं', 'ह', 'य', 'ा', 'दव', 'अख', 'ि', 'ल', 'े', 'श', 'य', 'ा', 'दव', 'और', 'म', 'ा', 'य', 'ा', 'वत', 'ी', 'आप', 'सभ', 'ी', 'क', 'े', 'बढ', '़', 'ा', 'ई', 'ह', 'ु', 'ए', 'म', 'ु', 'सलम', 'ा', 'न', 'आज', 'प', 'ू', 'र', 'े', 'द', 'े', 'श', 'क', 'ो', 'जल', 'ा', 'रह', 'े', 'ह', 'ै', 'ं', 'क', '्', 'य', 'ा', 'इसम', 'े', 'ं', 'आपक', 'े', 'भ', 'ा', 'ई', '…', 'https://t.co/Q8foKmi2zl']","['म', 'ु', 'ल', 'ा', 'यम', 'स', 'ि', 'ं', 'ह', 'य', 'ा', 'दव', 'अख', 'ि', 'ल', 'े', 'श', 'य', 'ा', 'दव', 'और', 'म', 'ा', 'य', 'ा', 'वत', 'ी', 'आप', 'सभ', 'ी', 'क', 'े', 'बढ', '़', 'ा', 'ई', 'ह', 'ु', 'ए', 'म', 'ु', 'सलम', 'ा', 'न', 'आज', 'प', 'ू', 'र', 'े', 'द', 'े', 'श', 'क', 'ो', 'जल', 'ा', 'रह', 'े', 'ह', 'ै', 'ं', 'क', '्', 'य', 'ा', 'इसम', 'े', 'ं', 'आपक', 'े', 'भ', 'ा', 'ई', '…', 'https://t.co/Q8foKmi2zl']",0,0,0,0,1,मुलायम सिंह यादव अखिलेश यादव और मायावती आप सभी के बढ़ाई हुए मुसलमान आज पूरे देश को जला रहे हैं क्या इसमें आपके भाई… ,0,41
1195,"सत्ता की बेचैनी में ये देश को जलाने को भी चल पड़े हैं पर अफसोस कि इनके ये मंसूबे कभी कामयाब नहीं होंगे...
#CAASupport",19-12-2019 14:59,,hi,,,3966,50282,"BJP Volunteer ! An Engineer ! Poet ! Followed By Shri @AmitShah Ji, Shri @byadavbjp Ji & other Respected cabinet Ministers & Leaders.",Delhi/Jharkhand,2403047671,22-03-2014 10:03,FALSE,FALSE,http://pankajtiwarii.blogspot.in/,45,3719,FALSE,,536,FALSE,Pankaj Tiwarri,,PankajTiwarri,TRUE,0,http://pbs.twimg.com/profile_images/1207228639437213697/3CCAocY2_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['सत', '्', 'त', 'ा', 'क', 'ी', 'ब', 'े', 'च', 'ै', 'न', 'ी', 'म', 'े', 'ं', 'य', 'े', 'द', 'े', 'श', 'क', 'ो', 'जल', 'ा', 'न', 'े', 'क', 'ो', 'भ', 'ी', 'चल', 'पड', '़', 'े', 'ह', 'ै', 'ं', 'पर', 'अफस', 'ो', 'स', 'क', 'ि', 'इनक', 'े', 'य', 'े', 'म', 'ं', 'स', 'ू', 'ब', 'े', 'कभ', 'ी', 'क', 'ा', 'मय', 'ा', 'ब', 'नह', 'ी', 'ं', 'ह', 'ो', 'ं', 'ग', 'े', '.', '.', '.', '#CAASupport']","['सत', '्', 'त', 'ा', 'क', 'ी', 'ब', 'े', 'च', 'ै', 'न', 'ी', 'म', 'े', 'ं', 'य', 'े', 'द', 'े', 'श', 'क', 'ो', 'जल', 'ा', 'न', 'े', 'क', 'ो', 'भ', 'ी', 'चल', 'पड', '़', 'े', 'ह', 'ै', 'ं', 'पर', 'अफस', 'ो', 'स', 'क', 'ि', 'इनक', 'े', 'य', 'े', 'म', 'ं', 'स', 'ू', 'ब', 'े', 'कभ', 'ी', 'क', 'ा', 'मय', 'ा', 'ब', 'नह', 'ी', 'ं', 'ह', 'ो', 'ं', 'ग', 'े', '.', '.', '.', '#CAASupport']",0,0,1,0,0,"सत्ता की बेचैनी में ये देश को जलाने को भी चल पड़े हैं पर अफसोस कि इनके ये मंसूबे कभी कामयाब नहीं होंगे
CAASupport",0,35
1196,#CAASupport https://t.co/yVbs1d86Cu,19-12-2019 14:59,,und,,,99,58,,,1.13E+18,10-05-2019 16:13,FALSE,FALSE,,0,3,FALSE,,46,TRUE,Dinesh,,Dinesh18503287,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#CAASupport', 'https://t.co/yVbs1d86Cu']","['#CAASupport', 'https://t.co/yVbs1d86Cu']",0,0,1,0,1,CAASupport ,0,1
1197,@manasmitak @Amitava_BJP @Manas_BJP @heitibhaina @pcsarangi @sambitswaraj @DrLekhaShree @The_Chhamu… https://t.co/RY9OHF43aH,19-12-2019 14:59,,hi,,,2708,774,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1.17E+18,17-09-2019 04:45,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@manasmitak', '@Amitava_BJP', '@Manas_BJP', '@heitibhaina', '@pcsarangi', '@sambitswaraj', '@DrLekhaShree', '@The_Chhamu', '…', 'https://t.co/RY9OHF43aH']","['@manasmitak', '@Amitava_BJP', '@Manas_BJP', '@heitibhaina', '@pcsarangi', '@sambitswaraj', '@DrLekhaShree', '@The_Chhamu', '…', 'https://t.co/RY9OHF43aH']",0,0,0,8,1,       … ,0,0
1198,#CAASupport,19-12-2019 14:59,,und,,,86,74,Interesting person....,,7.33E+17,18-05-2016 18:00,FALSE,FALSE,,0,11,FALSE,,3,TRUE,Gourav Sharma,,GouravSharm_a,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/732997392572768260/fluSKspG_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,['#CAASupport'],['#CAASupport'],0,0,1,0,0,CAASupport,0,1
1199,@Real_Anuj  @TajinderBagga @Saico____Ranaji @Payal_Rohatgi  #CAASupport https://t.co/W7nZqLrKSq,19-12-2019 14:59,,und,,,2647,1423,"Proud to be indian 🇮🇳, against caste base reservation,
Jai hind, 🇮🇳🙏
Jai shree Ram 🚩🙏मोदी है तो मुमकिन है

🕉️","Bokaro, Jharkhand",9.41E+17,13-12-2017 15:50,FALSE,FALSE,,0,542,FALSE,,465,TRUE,Rohit Ranjan,,RohitRanjan0333,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1196097186305433600/t1xjmgTF_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@Real_Anuj', '@TajinderBagga', '@Saico____Ranaji', '@Payal_Rohatgi', '#CAASupport', 'https://t.co/W7nZqLrKSq']","['@Real_Anuj', '@TajinderBagga', '@Saico____Ranaji', '@Payal_Rohatgi', '#CAASupport', 'https://t.co/W7nZqLrKSq']",0,0,1,4,1,      CAASupport ,0,1
1200,"अगर यूनिवर्सिटी के अंदर सुरक्षा कर्मी बिना इज़ाज़त नही घुस सकते

तो देश के अंदर कोई भी घुस जाए हम कैसे बरदाश्त कर… https://t.co/iD2wUnh1D1",19-12-2019 14:59,,hi,,,47680,37847,"जिला सहसंयोजक                                                                  

   भाजपा आई टी एवं सोशल मीडिया विभाग, कौशाम्बी"," kaushambi, Uttar Pradesh",8.80E+17,27-06-2017 15:30,FALSE,FALSE,https://www.facebook.com/satyam.kesharwani.779205,4,1231,FALSE,,908,TRUE,Satyam Kesharwani 🚩🚩,,im_S_kesharwani,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1198831680942821376/9xiZb0TK_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['अगर', 'य', 'ू', 'न', 'ि', 'वर', '्', 'स', 'ि', 'ट', 'ी', 'क', 'े', 'अ', 'ं', 'दर', 'स', 'ु', 'रक', '्', 'ष', 'ा', 'कर', '्', 'म', 'ी', 'ब', 'ि', 'न', 'ा', 'इज', '़', 'ा', 'ज', '़', 'त', 'नह', 'ी', 'घ', 'ु', 'स', 'सकत', 'े', 'त', 'ो', 'द', 'े', 'श', 'क', 'े', 'अ', 'ं', 'दर', 'क', 'ो', 'ई', 'भ', 'ी', 'घ', 'ु', 'स', 'ज', 'ा', 'ए', 'हम', 'क', 'ै', 'स', 'े', 'बरद', 'ा', 'श', '्', 'त', 'कर', '…', 'https://t.co/iD2wUnh1D1']","['अगर', 'य', 'ू', 'न', 'ि', 'वर', '्', 'स', 'ि', 'ट', 'ी', 'क', 'े', 'अ', 'ं', 'दर', 'स', 'ु', 'रक', '्', 'ष', 'ा', 'कर', '्', 'म', 'ी', 'ब', 'ि', 'न', 'ा', 'इज', '़', 'ा', 'ज', '़', 'त', 'नह', 'ी', 'घ', 'ु', 'स', 'सकत', 'े', 'त', 'ो', 'द', 'े', 'श', 'क', 'े', 'अ', 'ं', 'दर', 'क', 'ो', 'ई', 'भ', 'ी', 'घ', 'ु', 'स', 'ज', 'ा', 'ए', 'हम', 'क', 'ै', 'स', 'े', 'बरद', 'ा', 'श', '्', 'त', 'कर', '…', 'https://t.co/iD2wUnh1D1']",0,0,0,0,1,"अगर यूनिवर्सिटी के अंदर सुरक्षा कर्मी बिना इज़ाज़त नही घुस सकते

तो देश के अंदर कोई भी घुस जाए हम कैसे बरदाश्त कर… ",0,43
1201,"@SaurangVara सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",19-12-2019 14:59,,hi,,,2709,775,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1.17E+18,17-09-2019 04:45,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@SaurangVara', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']","['@SaurangVara', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']",0,0,1,1,0," सरकार को केवल वोट देकर खाली हो जाना सही नहीं है  राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

CAASupport",0,32
